row_id,call_failure,complains,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,tariff_plan,status,age,customer_value,cluster,churn,conjunto
1152,2,0,33,0,2088,51,347,20,0,0,25,1657.755,0,0,treino
1153,2,0,34,0,3833,57,0,31,0,0,25,175.05,1,0,treino
1154,0,0,34,0,2028,49,0,29,0,0,15,114.235,1,0,treino
1155,3,0,34,0,3410,73,20,24,0,0,25,246.735,1,0,treino
1156,0,0,34,0,1995,30,273,14,0,0,30,1173.0,0,0,teste
1157,5,0,33,0,8750,112,132,39,0,0,30,882.48,0,0,teste
1158,0,0,34,0,13408,160,0,40,0,0,30,542.72,2,0,teste
1159,0,0,34,0,4150,74,0,21,0,0,30,168.96,1,0,treino
1160,0,0,34,0,5553,86,0,8,0,0,25,253.755,1,0,teste
1161,1,0,34,0,1873,45,0,13,0,1,30,76.72,1,0,treino
1162,17,0,34,1,14775,216,42,28,0,0,25,863.595,2,0,treino
1163,0,0,34,0,2730,18,471,4,0,0,30,1993.92,0,0,treino
1164,1,0,33,0,15120,173,138,26,0,0,25,1309.185,2,0,treino
1165,0,0,33,0,6135,77,174,22,0,0,30,944.48,0,0,treino
1166,0,0,33,0,510,5,0,7,0,1,25,23.175,1,0,teste
1167,0,0,34,0,345,5,1,4,0,1,25,20.25,1,0,treino
1168,0,0,33,0,0,0,0,0,0,1,25,0.0,1,1,teste
1169,0,0,33,0,7143,118,372,39,0,0,25,2000.745,0,0,treino
1170,0,0,33,0,11100,145,0,43,0,0,30,449.8,2,0,teste
1171,0,0,33,0,6353,66,96,33,0,0,25,720.855,1,0,treino
1172,15,0,29,0,590,38,4,13,0,1,25,46.26,1,1,teste
1173,13,0,32,6,10070,84,0,38,0,0,45,253.85,2,0,treino
1174,5,1,32,0,5453,89,14,20,0,0,25,312.39,1,1,treino
1175,0,0,30,0,2475,13,0,10,0,0,30,99.52,1,0,teste
1176,1,1,31,0,2625,32,0,12,0,1,25,119.565,1,1,treino
1177,1,0,32,0,1903,35,22,27,0,1,30,165.52,1,1,treino
1178,0,1,32,0,0,0,0,0,0,1,25,0.0,1,1,treino
1179,0,0,32,0,1303,16,0,2,0,0,30,52.76,1,0,treino
1180,0,0,29,0,6420,88,2,18,0,0,45,167.7,1,0,treino
1181,0,0,32,0,263,1,0,1,0,1,30,10.56,1,1,treino
1182,0,0,32,0,0,0,0,0,0,0,45,0.0,1,0,treino
1183,17,0,27,1,15710,229,0,76,0,0,25,717.255,2,0,treino
1184,0,0,30,1,6600,107,259,29,1,0,25,1467.315,0,0,teste
1185,0,0,32,0,3353,73,0,24,0,0,25,154.17,1,0,treino
1186,0,0,31,0,1300,35,26,16,0,1,30,157.4,1,0,teste
1187,0,0,32,0,2415,44,163,19,0,0,25,844.155,0,0,treino
1188,0,0,23,0,950,27,181,7,1,0,25,858.465,0,0,treino
1189,0,0,22,0,1203,30,18,64,0,0,45,75.825,1,0,treino
1190,3,0,23,0,335,16,0,3,0,1,25,15.795,1,0,treino
1191,0,0,22,0,0,0,9,0,0,1,45,22.5,1,0,treino
1192,2,0,21,0,860,23,7,9,0,0,25,71.235,1,0,teste
1193,0,0,21,0,2860,52,0,19,0,0,30,116.48,1,0,treino
1194,0,0,14,0,1330,17,16,10,0,0,25,132.615,1,0,teste
1195,8,0,13,0,6028,132,73,38,1,0,15,740.3,2,0,treino
1196,4,0,11,0,8568,162,61,36,0,0,45,370.75,2,0,treino
1197,0,0,12,1,2488,36,19,15,0,0,30,176.96,1,0,treino
1198,0,0,5,0,4025,31,203,6,0,0,30,974.24,0,0,treino
1199,0,1,5,0,1123,10,0,3,0,1,25,50.985,1,1,treino
1200,4,0,40,0,4145,67,8,19,0,0,25,225.54,1,0,treino
1201,0,0,41,0,93,1,10,6,0,1,25,49.23,1,0,treino
1202,6,0,39,0,2228,56,362,26,0,0,25,1731.78,0,0,treino
1203,6,0,40,0,3973,62,4,37,0,0,25,199.575,1,0,treino
1204,0,0,40,0,2168,54,5,35,0,0,15,149.71,1,0,teste
1205,7,0,40,1,3550,78,35,30,0,0,30,285.12,1,0,treino
1206,0,0,40,0,2135,35,288,20,0,0,30,1238.8,0,0,treino
1207,9,0,39,2,8890,117,147,45,0,0,30,948.28,2,0,treino
1208,3,0,40,0,13548,165,3,46,0,0,30,560.52,2,0,teste
1209,3,0,40,1,4290,79,5,27,0,0,30,194.76,1,0,treino
1210,2,0,40,0,5693,91,10,14,0,0,25,305.28,1,0,treino
1211,5,0,40,0,2013,50,11,19,0,1,30,126.52,1,0,treino
1212,21,0,40,3,14915,221,57,34,0,0,30,833.44,2,0,teste
1213,0,0,40,1,2870,23,486,10,0,0,30,2059.72,0,0,treino
1214,5,0,39,0,15260,178,153,32,0,0,25,1383.21,2,0,treino
1215,0,0,39,1,6275,82,189,28,0,0,30,1010.28,0,0,treino
1216,0,0,39,0,650,10,3,13,0,1,25,43.2,1,0,treino
1217,0,0,40,0,485,10,16,10,0,1,25,94.275,1,0,treino
1218,0,0,39,0,0,0,3,0,0,1,25,13.5,1,1,treino
1219,0,0,39,0,7283,123,387,45,0,0,25,2074.77,0,0,teste
1220,3,0,39,1,11240,150,14,49,0,0,30,511.6,2,0,treino
1221,4,0,39,1,6493,71,111,39,0,0,25,794.88,0,0,treino
1222,19,0,35,0,730,43,19,19,0,1,25,120.285,1,1,teste
1223,17,0,38,8,10210,89,4,44,1,0,45,267.475,2,0,treino
1224,9,0,38,1,5593,94,29,26,0,0,25,386.415,1,1,treino
1225,0,0,36,0,2615,18,3,16,0,0,30,117.32,1,0,treino
1226,5,1,37,0,2765,37,12,18,0,1,25,180.09,1,1,treino
1227,5,0,38,0,2043,40,37,33,0,1,30,231.32,1,1,treino
1228,0,0,38,0,0,0,3,0,0,1,30,12.0,1,1,treino
1229,0,0,38,0,1443,21,3,8,0,0,30,70.56,1,0,treino
1230,0,0,35,1,6560,93,17,24,0,0,45,208.825,1,0,treino
1231,0,1,38,0,403,3,12,6,0,1,45,40.15,1,1,treino
1232,0,0,38,1,0,0,7,0,0,0,55,10.5,1,0,treino
1233,21,0,33,3,15850,234,3,82,0,0,25,737.28,2,0,treino
1234,2,0,36,3,6740,112,274,35,1,0,25,1541.34,0,0,teste
1235,0,0,38,0,3493,78,5,30,0,0,25,183.195,1,0,teste
1236,0,0,37,0,1440,40,41,22,0,1,30,223.2,1,0,treino
1237,2,0,38,0,2555,49,178,25,0,0,25,918.18,0,0,teste
1238,0,0,29,1,1090,32,196,13,1,0,25,932.49,0,0,treino
1239,0,0,28,0,1343,35,33,70,0,0,45,116.95,1,0,teste
1240,7,0,29,0,475,21,13,9,0,1,25,80.82,1,0,treino
1241,0,0,28,0,600,6,24,5,0,1,45,75.15,1,0,teste
1242,6,0,27,0,1000,28,22,15,0,0,25,145.26,1,0,teste
1243,0,0,27,0,3000,57,11,25,0,0,30,166.28,1,0,treino
1244,0,0,20,0,1470,22,31,16,0,0,25,206.64,1,0,treino
1245,12,0,19,1,6168,137,88,44,1,0,15,830.775,2,0,treino
1246,8,0,17,0,8708,167,76,42,0,0,45,411.875,2,0,treino
1247,4,0,18,3,2628,41,34,21,0,0,30,242.76,1,0,treino
1248,0,0,11,1,4165,36,218,12,0,0,30,1040.04,0,0,teste
1249,0,1,11,1,1263,15,3,9,0,0,30,63.12,1,1,treino
1250,2,0,32,0,3985,63,0,11,0,0,25,182.16,1,0,treino
1251,0,0,33,0,0,0,0,0,0,1,25,0.0,1,0,teste
1252,4,0,31,0,2068,52,342,18,0,0,25,1634.4,0,0,teste
1253,4,0,32,0,3813,58,0,29,0,0,15,212.905,1,0,treino
1254,0,0,32,0,2008,50,0,27,0,0,15,113.19,1,0,treino
1255,5,0,32,0,3390,74,15,22,0,0,25,223.38,1,0,treino
1256,0,0,32,0,1975,31,268,12,0,0,30,1152.24,0,0,teste
1257,7,0,31,0,8730,113,127,37,0,0,30,861.72,2,0,treino
1258,1,0,32,0,13388,161,0,38,0,0,30,541.96,2,0,treino
1259,1,0,32,0,4130,75,0,19,0,0,30,168.2,1,0,treino
1260,0,0,32,0,5533,87,0,6,0,0,25,252.9,1,0,teste
1261,3,0,32,0,1853,46,0,11,0,1,30,75.96,1,0,teste
1262,19,0,32,1,14755,217,37,26,0,0,30,746.88,2,0,treino
1263,0,0,32,0,2710,19,466,2,0,0,30,1973.16,0,0,teste
1264,3,0,31,0,15100,174,133,24,0,0,25,1285.83,2,0,treino
1265,0,0,31,0,6115,78,169,20,0,0,30,923.72,0,0,treino
1266,0,0,31,0,490,6,0,5,0,1,25,22.32,1,0,treino
1267,0,0,32,0,325,6,0,2,0,1,25,14.895,1,0,treino
1268,0,0,31,0,0,0,0,0,0,1,25,0.0,1,1,treino
1269,0,0,31,0,7123,119,367,37,0,0,25,1977.39,0,0,treino
1270,1,0,31,0,11080,146,0,41,0,0,30,449.04,2,0,treino
1271,2,0,31,0,6333,67,91,31,0,0,25,697.5,1,0,teste
1272,17,0,27,0,570,39,0,11,0,1,25,27.405,1,1,treino
1273,15,0,30,6,10050,85,0,36,0,0,45,253.375,2,0,treino
1274,7,0,30,0,5433,90,9,18,0,0,25,289.035,1,1,treino
1275,0,0,28,0,2455,14,0,8,0,0,30,98.76,1,0,treino
1276,3,1,29,0,2605,33,0,10,0,1,25,118.71,1,1,treino
1277,3,0,30,0,1883,36,17,25,0,1,30,144.76,1,1,treino
1278,0,0,30,0,0,0,0,0,0,1,25,0.0,1,1,treino
1279,0,0,30,0,1283,17,0,5,0,0,30,52.0,1,0,treino
1280,0,0,27,0,6400,89,0,16,0,0,45,162.225,1,0,treino
1281,0,1,30,0,0,0,0,0,0,1,45,0.0,1,1,treino
1282,0,0,30,0,0,0,0,0,0,0,45,0.0,1,0,treino
1283,19,0,25,1,15690,230,0,74,0,0,25,716.4,2,0,treino
1284,0,0,28,1,6580,108,254,27,1,0,25,1443.96,0,0,treino
1285,0,0,30,0,3333,74,0,22,0,0,25,153.315,1,0,treino
1286,0,0,29,0,1280,36,21,14,0,1,30,136.64,1,0,teste
1287,0,0,30,0,2395,45,158,17,0,0,25,820.8,0,0,teste
1288,0,0,21,0,930,28,176,5,1,0,25,835.11,0,0,treino
1289,0,0,20,0,1183,31,13,62,0,0,45,62.85,1,0,treino
1290,5,0,21,0,315,17,0,1,0,1,25,14.94,1,0,treino
1291,0,0,20,0,0,0,4,0,0,1,45,10.0,1,0,treino
1292,4,0,19,0,840,24,2,7,0,0,25,47.88,1,0,treino
1293,0,0,19,0,2840,53,0,17,0,0,30,115.72,1,0,treino
1294,0,0,12,0,1310,18,11,8,0,0,25,109.26,1,0,treino
1295,10,0,11,0,6008,133,68,36,1,0,15,711.755,2,0,treino
1296,6,0,9,0,8548,163,56,34,0,0,45,357.775,2,0,treino
1297,2,0,10,1,2468,37,14,13,0,0,30,156.2,1,0,treino
1298,0,0,3,0,4005,32,198,4,0,0,30,953.48,0,0,treino
1299,0,0,3,0,1103,11,0,1,0,0,25,50.13,1,1,treino
1300,8,0,42,0,4325,75,13,21,0,0,30,228.0,1,0,teste
1301,0,0,43,0,273,9,15,8,0,1,25,80.19,1,0,treino
1302,10,0,41,0,2408,64,367,28,0,0,30,1566.88,0,0,treino
1303,10,0,42,0,4153,70,9,39,0,0,15,281.765,1,0,treino
1304,3,0,42,0,2348,62,10,37,0,0,15,187.55,1,0,treino
1305,11,0,42,1,3730,86,40,32,0,0,30,312.64,1,0,treino
1306,4,0,42,0,2315,43,293,22,0,0,30,1266.32,0,0,treino
1307,13,0,41,2,9070,125,152,47,0,0,30,975.8,2,0,treino
1308,7,0,42,0,13728,173,8,48,0,0,30,588.04,2,0,treino
1309,7,0,42,1,4470,87,10,29,0,0,30,222.28,1,0,teste
1310,6,0,42,0,5873,99,15,16,0,0,30,298.88,1,0,treino
1311,9,1,42,0,2193,58,16,21,0,1,30,154.04,1,0,treino
1312,25,0,42,3,15095,229,62,36,0,0,30,860.96,2,0,treino
1313,4,0,42,1,3050,31,491,12,0,0,30,2087.24,0,0,treino
1314,9,0,41,0,15440,186,158,34,0,0,25,1414.17,2,0,teste
1315,3,0,41,1,6455,90,194,30,0,0,30,1037.8,0,0,treino
1316,0,0,41,0,830,18,8,15,0,1,25,74.16,1,0,teste
1317,2,0,42,0,665,18,21,12,0,1,30,111.32,1,0,treino
1318,0,0,41,0,0,0,8,0,0,1,25,36.0,1,1,treino
1319,3,0,41,0,7463,131,392,47,0,0,25,2105.73,0,0,treino
1320,7,0,41,1,11420,158,19,51,0,0,45,336.95,2,0,treino
1321,8,0,41,1,6673,79,116,41,0,0,25,825.84,0,0,treino
1322,23,1,37,0,910,51,24,21,0,1,25,151.245,1,1,teste
1323,21,1,40,8,10390,97,9,46,1,0,55,170.805,2,0,treino
1324,13,0,40,1,5773,102,34,28,0,0,25,417.375,1,0,teste
1325,1,0,38,0,2795,26,8,18,0,0,30,144.84,1,0,treino
1326,9,1,39,0,2945,45,17,20,0,1,30,187.6,1,1,teste
1327,9,0,40,0,2223,48,42,35,0,1,30,258.84,1,1,treino
1328,0,0,40,0,88,6,8,6,0,1,30,35.76,1,1,treino
1329,1,0,40,0,1623,29,8,10,0,0,30,98.08,1,0,treino
1330,3,0,37,1,6740,101,22,26,0,0,55,135.615,1,0,treino
1331,0,1,40,0,583,11,17,8,0,1,45,57.35,1,1,treino
1332,0,0,40,1,293,8,12,6,0,0,55,22.515,1,0,treino
1333,25,0,35,3,16030,242,8,84,0,0,25,768.24,2,0,treino
1334,6,0,38,3,6920,120,279,37,1,0,25,1572.3,0,0,treino
1335,2,0,40,0,3673,86,10,32,0,0,25,214.155,1,0,treino
1336,3,0,39,0,1620,48,46,24,0,1,30,250.72,1,0,teste
1337,6,0,40,0,2735,57,183,27,0,0,25,949.14,0,0,treino
1338,4,0,31,1,1270,40,201,15,1,0,25,963.45,0,0,treino
1339,4,0,30,0,1523,43,38,72,0,0,45,134.15,1,0,treino
1340,11,0,31,0,655,29,18,11,0,1,25,111.78,1,0,treino
1341,0,0,30,0,780,14,29,7,0,1,45,92.35,1,0,teste
1342,10,0,29,0,1180,36,27,17,0,0,25,176.22,1,0,teste
1343,2,0,29,0,3180,65,16,27,0,0,30,193.8,1,0,treino
1344,2,0,22,0,1650,30,36,18,0,0,25,237.6,1,0,teste
1345,16,0,21,1,6348,145,93,46,1,0,25,710.685,2,0,treino
1346,12,0,19,0,8888,175,81,44,0,0,45,429.075,2,0,treino
1347,8,0,20,3,2808,49,39,23,0,0,30,270.28,1,0,treino
1348,2,0,13,1,4345,44,223,14,0,0,30,1067.56,0,0,treino
1349,3,0,13,1,1443,23,8,11,0,0,30,90.64,1,1,treino
1350,0,0,30,0,3805,55,0,9,0,0,25,173.7,1,0,treino
1351,0,0,31,0,0,0,0,0,0,1,25,0.0,1,0,treino
1352,0,0,29,0,1888,44,337,16,0,0,25,1603.44,0,0,treino
1353,0,0,30,0,3633,50,0,27,0,0,15,202.565,1,0,treino
1354,0,0,30,0,1828,42,0,25,0,0,15,102.85,1,0,treino
1355,1,0,30,0,3210,66,10,20,0,0,25,192.42,1,0,teste
1356,0,0,30,0,1795,23,263,10,0,0,30,1124.72,0,0,treino
1357,3,0,29,0,8550,105,122,35,0,0,30,834.2,0,0,treino
1358,0,0,30,0,13208,153,0,36,0,0,30,534.44,2,0,teste
1359,0,0,30,0,3950,67,0,17,0,0,30,160.68,1,0,treino
1360,0,0,30,0,5353,79,0,4,0,0,25,244.44,1,0,treino
1361,0,0,30,0,1673,38,0,9,0,1,30,68.44,1,0,treino
1362,15,0,30,1,14575,209,32,24,0,0,25,809.28,2,0,treino
1363,0,0,30,0,2530,11,461,7,0,0,30,1945.64,0,0,treino
1364,0,0,29,0,14920,166,128,22,0,0,25,1254.87,2,0,teste
1365,0,0,29,0,5935,70,164,18,0,0,30,896.2,0,0,treino
1366,0,0,29,0,0,0,0,0,0,1,25,0.0,1,0,treino
1367,0,0,30,0,0,0,0,0,0,1,25,0.0,1,0,treino
1368,0,0,29,0,0,0,0,0,0,1,25,0.0,1,1,treino
1369,0,0,29,0,6943,111,362,35,0,0,25,1946.43,0,0,treino
1370,0,0,29,0,10900,138,0,39,0,0,30,441.52,2,0,treino
1371,0,0,29,0,6153,59,86,29,0,0,25,666.54,1,0,treino
1372,13,1,25,0,390,31,0,9,0,1,25,18.945,1,1,treino
1373,11,0,28,6,9870,77,0,34,1,0,45,248.675,2,0,treino
1374,3,0,28,0,5253,82,4,16,0,0,25,258.075,1,1,treino
1375,0,0,26,0,2275,6,0,6,0,0,30,91.24,1,0,treino
1376,0,1,27,0,2425,25,0,8,0,1,25,110.25,1,1,treino
1377,0,1,28,0,1703,28,12,23,0,1,30,117.24,1,1,treino
1378,0,0,28,0,0,0,0,0,0,1,25,0.0,1,1,treino
1379,0,0,28,0,0,0,0,0,0,0,30,0.0,1,0,treino
1380,0,0,25,0,6220,81,0,14,0,0,45,157.525,1,0,teste
1381,0,0,28,0,0,0,0,0,0,1,30,0.0,1,1,treino
1382,0,1,28,0,0,0,0,0,0,0,45,0.0,1,1,treino
1383,15,0,23,1,15510,222,0,72,0,0,25,707.94,2,0,treino
1384,0,0,26,1,6400,100,249,25,1,0,25,1413.0,0,0,treino
1385,0,0,28,0,3153,66,0,20,0,0,25,144.855,1,0,treino
1386,0,0,27,0,1100,28,16,12,0,1,30,109.12,1,0,treino
1387,0,0,28,0,2215,37,153,15,0,0,25,789.84,0,0,treino
1388,0,0,19,0,750,20,171,3,1,0,25,804.15,0,0,treino
1389,0,0,18,0,1003,23,8,60,0,0,45,45.65,1,0,treino
1390,0,0,19,0,0,0,0,0,0,1,25,0.0,1,0,treino
1391,0,0,18,0,0,0,0,0,0,1,45,0.0,1,0,treino
1392,0,0,17,0,660,16,0,5,0,0,25,30.42,1,0,treino
1393,0,0,17,0,2660,45,0,15,0,0,30,108.2,1,0,treino
1394,0,0,10,0,1130,10,6,6,0,0,25,78.3,1,0,teste
1395,6,0,9,0,5828,125,63,34,1,0,15,673.915,1,0,treino
1396,2,0,7,0,8368,155,51,32,0,0,45,340.575,2,0,teste
1397,0,0,8,1,2288,29,9,11,0,0,30,128.68,1,0,treino
1398,0,0,3,0,3825,24,193,2,0,0,25,1041.705,0,0,treino
1399,0,0,3,0,0,0,0,0,0,0,25,0.0,1,1,treino
1400,5,0,39,0,4245,73,9,20,0,0,25,234.81,1,0,teste
1401,0,0,40,0,193,7,11,7,0,1,25,58.5,1,0,treino
1402,7,0,38,0,2328,62,363,27,0,0,25,1741.05,0,0,treino
1403,7,0,39,0,4073,68,5,38,0,0,15,255.255,1,0,treino
1404,0,0,39,0,2268,60,6,36,0,0,15,161.04,1,0,treino
1405,8,0,39,0,3650,84,36,31,0,0,25,330.03,1,0,treino
1406,1,0,39,0,2235,41,289,21,0,0,30,1247.04,0,0,treino
1407,10,0,38,1,8990,123,148,46,0,0,30,956.52,2,0,treino
1408,4,0,39,0,13648,171,4,47,0,0,30,568.76,2,0,treino
1409,4,0,39,0,4390,85,6,28,0,0,30,203.0,1,0,treino
1410,3,0,39,0,5793,97,11,15,0,0,25,314.55,1,0,treino
1411,6,0,39,0,2113,56,12,20,0,1,30,134.76,1,0,treino
1412,22,0,39,2,15015,227,58,35,0,0,30,841.68,2,0,treino
1413,1,0,39,0,2970,29,487,11,0,0,30,2067.96,0,0,treino
1414,6,0,38,0,15360,184,154,33,0,0,25,1392.48,2,0,treino
1415,0,0,38,0,6375,88,190,29,0,0,30,1018.52,0,0,treino
1416,0,0,38,0,750,16,4,14,0,1,25,52.47,1,0,treino
1417,0,0,39,0,585,16,17,11,0,1,25,103.545,1,0,treino
1418,0,0,38,0,0,0,4,0,0,1,25,18.0,1,1,treino
1419,0,0,38,0,7383,129,388,46,0,0,25,2084.04,0,0,teste
1420,4,0,38,0,11340,156,15,50,0,0,30,519.84,2,0,treino
1421,5,0,38,0,6593,77,112,40,0,0,25,804.15,0,0,treino
1422,20,1,34,0,830,49,20,20,0,1,25,129.555,1,1,treino
1423,18,0,37,7,10310,95,5,45,1,0,45,272.625,2,0,teste
1424,10,0,37,0,5693,100,30,27,0,0,25,395.685,1,1,treino
1425,0,0,35,0,2715,24,4,17,0,0,30,125.56,1,0,treino
1426,6,1,36,0,2865,43,13,19,0,1,25,189.36,1,1,treino
1427,6,1,37,0,2143,46,38,34,0,1,30,239.56,1,1,treino
1428,0,0,37,0,8,4,4,5,0,1,30,16.48,1,1,treino
1429,0,0,37,0,1543,27,4,9,0,0,30,78.8,1,0,treino
1430,0,0,34,0,6660,99,18,25,0,0,45,213.975,1,0,treino
1431,0,1,37,0,503,9,13,7,0,1,45,45.3,1,1,teste
1432,0,0,37,0,213,6,8,5,0,0,55,15.285,1,0,treino
1433,22,0,32,2,15950,240,4,83,0,0,25,746.55,2,0,treino
1434,3,0,35,2,6840,118,275,36,1,0,25,1550.61,0,0,treino
1435,0,0,37,0,3593,84,6,31,0,0,25,192.465,1,0,treino
1436,0,0,36,0,1540,46,42,23,0,1,30,231.44,1,0,treino
1437,3,0,37,0,2655,55,179,26,0,0,25,927.45,0,0,treino
1438,1,0,28,0,1190,38,197,14,1,0,25,941.76,0,0,teste
1439,1,0,27,0,1443,41,34,71,0,0,45,122.1,1,0,treino
1440,8,0,28,0,575,27,14,10,0,1,25,90.09,1,0,teste
1441,0,0,27,0,700,12,25,6,0,1,45,80.3,1,0,treino
1442,7,0,26,0,1100,34,23,16,0,0,25,154.53,1,0,treino
1443,0,0,26,0,3100,63,12,26,0,0,30,174.52,1,0,treino
1444,0,0,19,0,1570,28,32,17,0,0,25,215.91,1,0,treino
1445,13,0,18,0,6268,143,89,45,1,0,15,842.105,2,0,treino
1446,9,0,16,0,8808,173,77,43,0,0,45,417.025,2,0,treino
1447,5,0,17,2,2728,47,35,22,0,0,30,251.0,1,0,treino
1448,0,0,10,0,4265,42,219,13,0,0,30,1048.28,0,0,treino
1449,0,1,10,0,1363,21,4,10,0,0,25,80.28,1,1,treino
1450,1,0,33,0,3885,57,0,10,0,0,25,177.39,1,0,treino
1451,0,0,34,0,0,0,0,0,0,1,25,0.0,1,0,treino
1452,3,0,32,0,1968,46,341,17,0,0,25,1625.13,0,0,teste
1453,3,0,33,0,3713,52,0,28,0,0,15,207.075,1,0,treino
1454,0,0,33,0,1908,44,0,26,0,0,15,107.36,1,0,treino
1455,4,0,33,0,3290,68,14,21,0,0,25,214.11,1,0,treino
1456,0,0,33,0,1875,25,267,11,0,0,30,1144.0,0,0,treino
1457,6,0,32,1,8630,107,126,36,0,0,30,853.48,2,0,treino
1458,0,0,33,0,13288,155,0,37,0,0,30,537.72,2,0,treino
1459,0,0,33,0,4030,69,0,18,0,0,30,163.96,1,0,treino
1460,0,0,33,0,5433,81,0,5,0,0,25,248.13,1,0,treino
1461,2,0,33,0,1753,40,0,10,0,1,30,71.72,1,0,treino
1462,18,0,33,2,14655,211,36,25,0,0,30,738.64,2,0,treino
1463,0,0,33,0,2610,13,465,1,0,0,30,1964.92,0,0,treino
1464,2,0,32,0,15000,168,132,23,0,0,25,1276.56,2,0,treino
1465,0,0,32,0,6015,72,168,19,0,0,30,915.48,0,0,treino
1466,0,0,32,0,0,0,0,0,0,1,25,0.0,1,0,treino
1467,0,0,33,0,0,0,0,0,0,1,25,0.0,1,0,teste
1468,0,0,32,0,0,0,0,0,0,1,25,0.0,1,1,treino
1469,0,0,32,0,7023,113,366,36,0,0,25,1968.12,0,0,treino
1470,0,0,32,0,10980,140,0,40,0,0,30,444.8,2,0,treino
1471,1,0,32,0,6233,61,90,30,0,0,25,688.23,1,0,treino
1472,16,0,28,0,470,33,0,10,0,1,25,22.635,1,1,treino
1473,14,0,31,7,9950,79,0,35,0,0,45,250.725,2,0,treino
1474,6,1,31,0,5333,84,8,17,0,0,25,279.765,1,1,treino
1475,0,0,29,0,2355,8,0,7,0,0,30,94.52,1,0,treino
1476,2,1,30,0,2505,27,0,9,0,1,25,113.94,1,1,teste
1477,2,0,31,0,1783,30,16,24,0,1,30,136.52,1,1,treino
1478,0,0,31,0,0,0,0,0,0,1,30,0.0,1,1,treino
1479,0,0,31,0,0,0,0,0,0,0,30,0.0,1,0,treino
1480,0,0,28,0,6300,83,0,15,0,0,45,159.575,1,0,treino
1481,0,0,31,0,0,0,0,0,0,1,45,0.0,1,1,treino
1482,0,0,31,0,0,0,0,0,0,0,55,0.0,1,0,treino
1483,18,0,26,2,15590,224,0,73,0,0,25,711.63,2,0,treino
1484,0,0,29,2,6480,102,253,26,1,0,25,1434.69,0,0,treino
1485,0,0,31,0,3233,68,0,21,0,0,25,148.545,1,0,treino
1486,0,0,30,0,1180,30,20,13,0,1,30,128.4,1,0,treino
1487,0,0,31,0,2295,39,157,16,0,0,25,811.53,0,0,teste
1488,0,0,22,0,830,22,175,4,1,0,25,825.84,0,0,teste
1489,0,0,21,0,1083,25,12,61,0,0,45,57.7,1,0,treino
1490,4,0,22,0,215,11,0,3,0,1,25,10.17,1,0,treino
1491,0,0,21,0,0,0,3,0,0,1,45,7.5,1,0,treino
1492,3,0,20,0,740,18,1,6,0,0,25,38.61,1,0,treino
1493,0,0,20,0,2740,47,0,16,0,0,30,111.48,1,0,treino
1494,0,0,13,0,1210,12,10,7,0,0,25,99.99,1,0,treino
1495,9,0,12,0,5908,127,67,35,1,0,15,700.425,1,0,treino
1496,5,0,10,0,8448,157,55,33,0,0,45,352.625,2,0,treino
1497,1,0,11,2,2368,31,13,12,0,0,30,147.96,1,0,treino
1498,0,0,4,0,3905,26,197,3,0,0,30,945.24,0,0,treino
1499,0,0,4,0,1003,5,0,4,0,0,25,45.36,1,1,treino
1500,7,0,36,1,4665,75,19,30,0,0,25,298.8,1,0,treino
1501,0,0,37,0,613,9,21,17,0,1,25,122.49,1,0,teste
1502,9,0,35,1,2748,64,373,37,0,0,25,1805.04,0,0,treino
1503,9,0,36,1,4493,70,15,48,0,0,15,333.465,1,0,treino
1504,2,0,36,1,2688,62,16,46,0,0,15,239.25,1,0,teste
1505,10,0,36,2,4070,86,46,41,0,0,30,350.24,2,0,teste
1506,3,0,36,1,2655,43,299,31,0,0,30,1303.92,0,0,treino
1507,12,0,35,3,9410,125,158,56,0,0,30,1013.4,2,0,treino
1508,6,0,36,1,14068,173,14,57,0,0,30,625.64,2,0,teste
1509,6,0,36,2,4810,87,16,38,0,0,30,259.88,1,0,treino
1510,5,0,36,1,6213,99,21,25,0,0,25,378.54,1,0,teste
1511,8,0,36,0,2533,58,22,30,0,1,30,191.64,1,0,treino
1512,24,0,36,4,15435,229,68,45,1,0,30,898.56,2,0,teste
1513,3,0,36,2,3390,31,497,21,0,0,30,2124.84,0,0,treino
1514,8,0,35,1,15780,186,164,43,0,0,25,1456.47,2,0,treino
1515,2,0,35,2,6795,90,200,39,0,0,30,1075.4,0,0,treino
1516,0,0,35,0,1170,18,14,24,0,1,25,116.46,1,0,treino
1517,1,0,36,0,1005,18,27,21,0,1,25,167.535,1,0,teste
1518,0,1,35,0,295,4,14,13,0,1,25,76.455,1,1,treino
1519,2,0,35,1,7803,131,398,56,0,0,25,2148.03,0,0,treino
1520,6,0,35,2,11760,158,25,60,0,0,30,576.72,2,0,treino
1521,7,0,35,2,7013,79,122,50,0,0,25,868.14,2,0,treino
1522,22,0,31,0,1250,51,30,30,0,1,25,193.545,1,1,teste
1523,20,0,34,9,10730,97,15,55,0,0,45,308.175,2,0,treino
1524,12,0,34,2,6113,102,40,37,0,0,25,459.675,2,0,teste
1525,0,0,32,1,3135,26,14,27,0,0,30,182.44,1,0,treino
1526,8,0,33,0,3285,45,23,29,0,1,25,253.35,1,1,treino
1527,8,1,34,0,2563,48,48,44,0,1,30,296.44,1,1,treino
