row_id,real,previsto,score,experimento,conjunto
1,0,0,0.025,Random Forest | Sem balanceamento,treino
1519,0,0,-5.645456299999546,Regressão Logística | Undersampling,treino
1520,0,0,-3.662224816210359,Regressão Logística | Undersampling,treino
1521,0,0,-3.2012464014508604,Regressão Logística | Undersampling,treino
1523,0,0,-3.445761332677006,Regressão Logística | Undersampling,treino
1525,0,0,-1.3946418661565763,Regressão Logística | Undersampling,treino
1526,1,1,0.5399139986154,Regressão Logística | Undersampling,treino
1527,1,1,3.1038912943022634,Regressão Logística | Undersampling,treino
1528,1,1,1.0477950415927277,Regressão Logística | Undersampling,treino
1529,0,0,-1.2229867382662074,Regressão Logística | Undersampling,treino
1530,0,0,-2.5810365177691326,Regressão Logística | Undersampling,treino
1531,1,1,0.641697744177731,Regressão Logística | Undersampling,treino
1532,0,0,-1.4371907794974996,Regressão Logística | Undersampling,treino
1533,0,0,-4.65272227212627,Regressão Logística | Undersampling,treino
1534,0,0,-5.565560325130693,Regressão Logística | Undersampling,treino
1535,0,0,-2.0916001680087293,Regressão Logística | Undersampling,treino
1537,0,0,-2.842862831252482,Regressão Logística | Undersampling,treino
1538,0,0,-3.2566643947968226,Regressão Logística | Undersampling,treino
1539,0,0,-2.540921706645389,Regressão Logística | Undersampling,treino
1540,0,1,1.3201144435924606,Regressão Logística | Undersampling,treino
1542,0,0,-0.8360563795048532,Regressão Logística | Undersampling,treino
1543,0,0,-1.5667358987997626,Regressão Logística | Undersampling,treino
1545,0,0,-3.5095845902320404,Regressão Logística | Undersampling,treino
1546,0,0,-2.939848520454953,Regressão Logística | Undersampling,treino
1547,0,0,-1.3383941742438288,Regressão Logística | Undersampling,treino
1548,0,0,-2.1868572261255124,Regressão Logística | Undersampling,treino
1549,1,1,2.7607359189216765,Regressão Logística | Undersampling,treino
1551,0,1,1.5039624552086208,Regressão Logística | Undersampling,treino
1552,0,0,-3.075731889178825,Regressão Logística | Undersampling,treino
1555,0,0,-1.1381033360154125,Regressão Logística | Undersampling,treino
1557,0,0,-2.8361117019248674,Regressão Logística | Undersampling,treino
1561,0,1,1.03125874235638,Regressão Logística | Undersampling,treino
1562,0,0,-2.872680193310769,Regressão Logística | Undersampling,treino
1565,0,0,-2.445358691575532,Regressão Logística | Undersampling,treino
1566,0,1,1.5708475119307954,Regressão Logística | Undersampling,treino
1567,0,1,1.5374049835697081,Regressão Logística | Undersampling,treino
1568,1,1,1.5708475119307954,Regressão Logística | Undersampling,treino
1569,0,0,-4.484620452169037,Regressão Logística | Undersampling,treino
1570,0,0,-2.639674216964829,Regressão Logística | Undersampling,treino
1571,0,0,-2.0704809274129112,Regressão Logística | Undersampling,treino
1572,1,1,1.837904445647621,Regressão Logística | Undersampling,treino
1574,1,0,-1.182670228754331,Regressão Logística | Undersampling,treino
1577,1,1,4.007265733950961,Regressão Logística | Undersampling,treino
1578,1,1,1.6042900402918832,Regressão Logística | Undersampling,treino
1579,0,0,-0.32510330852529923,Regressão Logística | Undersampling,treino
1580,0,0,-1.488575228397154,Regressão Logística | Undersampling,treino
1581,1,1,4.331677709410654,Regressão Logística | Undersampling,treino
1582,0,0,-0.5995668653488919,Regressão Logística | Undersampling,treino
1583,0,0,-3.558439667673432,Regressão Logística | Undersampling,treino
1584,0,0,-4.2041539611337955,Regressão Logística | Undersampling,treino
1585,0,0,-1.0870731279105863,Regressão Logística | Undersampling,treino
1587,0,0,-1.7547223928079902,Regressão Logística | Undersampling,treino
1588,0,0,-2.438267650082135,Regressão Logística | Undersampling,treino
1590,0,1,1.9052727955416704,Regressão Logística | Undersampling,treino
1591,0,1,1.5727639148046342,Regressão Logística | Undersampling,treino
1593,0,0,-0.5337851722961615,Regressão Logística | Undersampling,treino
1594,0,1,0.36835005424880607,Regressão Logística | Undersampling,treino
1595,0,0,-2.3610870242048176,Regressão Logística | Undersampling,treino
1596,0,0,-2.008331281632374,Regressão Logística | Undersampling,treino
1598,0,0,-1.4970787780358723,Regressão Logística | Undersampling,treino
1599,1,1,0.6693328094985934,Regressão Logística | Undersampling,treino
1602,0,0,-3.853629399865974,Regressão Logística | Undersampling,treino
1603,0,0,-1.7418192356993893,Regressão Logística | Undersampling,treino
1604,0,0,-1.7601721927683855,Regressão Logística | Undersampling,treino
1605,0,0,-2.1284750877524745,Regressão Logística | Undersampling,treino
1606,0,0,-3.2694452952372446,Regressão Logística | Undersampling,treino
1607,0,0,-3.838998593248668,Regressão Logística | Undersampling,treino
1608,0,0,-3.5741107417747067,Regressão Logística | Undersampling,treino
1609,0,0,-2.0339526574339493,Regressão Logística | Undersampling,treino
1610,0,0,-1.922283300946591,Regressão Logística | Undersampling,treino
1611,0,1,0.4224549540824163,Regressão Logística | Undersampling,treino
1612,0,0,-3.9666557264853717,Regressão Logística | Undersampling,treino
1614,0,0,-4.445054008307645,Regressão Logística | Undersampling,treino
1615,0,0,-3.4540841535632216,Regressão Logística | Undersampling,treino
1616,0,1,0.9598952535907519,Regressão Logística | Undersampling,treino
1617,0,1,0.8360415859170427,Regressão Logística | Undersampling,treino
1619,0,0,-5.329938827715066,Regressão Logística | Undersampling,treino
1620,0,0,-3.5883937424054606,Regressão Logística | Undersampling,treino
1621,0,0,-3.029858235683987,Regressão Logística | Undersampling,treino
1622,1,1,1.0219179702214367,Regressão Logística | Undersampling,treino
1623,0,0,-4.26567362185467,Regressão Logística | Undersampling,treino
1625,0,0,-1.1239611797645823,Regressão Logística | Undersampling,treino
1627,1,1,0.09321704811187015,Regressão Logística | Undersampling,treino
1628,1,1,1.3154409385355044,Regressão Logística | Undersampling,treino
1629,0,0,-1.1802802713849432,Regressão Logística | Undersampling,treino
1630,0,0,-2.452691546802568,Regressão Logística | Undersampling,treino
1631,1,1,0.8283857130502146,Regressão Logística | Undersampling,treino
1633,0,0,-4.481334106359396,Regressão Logística | Undersampling,treino
1634,0,0,-5.394172159363819,Regressão Logística | Undersampling,treino
1636,0,1,0.2744218515192045,Regressão Logística | Undersampling,treino
1637,0,0,-2.6714746654856087,Regressão Logística | Undersampling,treino
1638,0,0,-3.061044425901277,Regressão Logística | Undersampling,treino
1639,0,0,-2.3358405053081213,Regressão Logística | Undersampling,treino
1640,0,1,1.3245464396621296,Regressão Logística | Undersampling,treino
1641,0,1,1.0867964869287636,Regressão Logística | Undersampling,treino
1643,0,0,-1.3202870155364401,Regressão Logística | Undersampling,treino
1644,0,0,-0.6385603041784724,Regressão Logística | Undersampling,treino
1645,0,0,-3.391618280857659,Regressão Logística | Undersampling,treino
1646,0,0,-2.797083252397401,Regressão Logística | Undersampling,treino
1647,0,0,-1.1646407003665251,Regressão Logística | Undersampling,treino
1648,0,0,-1.9404083428621908,Regressão Logística | Undersampling,treino
1650,0,0,-1.1025696407590257,Regressão Logística | Undersampling,treino
1651,0,1,1.5374049835697081,Regressão Logística | Undersampling,treino
1654,0,0,-1.0859942638905893,Regressão Logística | Undersampling,treino
1655,0,0,-1.2670099474709944,Regressão Logística | Undersampling,treino
1657,0,0,-2.9187765339513687,Regressão Logística | Undersampling,treino
1658,0,0,-3.0917791711273983,Regressão Logística | Undersampling,treino
1659,0,0,-1.447418947246177,Regressão Logística | Undersampling,treino
1660,0,0,-1.324171848163822,Regressão Logística | Undersampling,treino
1661,0,1,0.9572405154883685,Regressão Logística | Undersampling,treino
1662,0,0,-3.0185613765808137,Regressão Logística | Undersampling,treino
1663,0,0,-3.6158144274372894,Regressão Logística | Undersampling,treino
1664,0,0,-3.6812966689321156,Regressão Logística | Undersampling,treino
1665,0,0,-2.6249507361167237,Regressão Logística | Undersampling,treino
1666,0,1,1.4528416766747227,Regressão Logística | Undersampling,treino
1668,1,1,1.6042900402918832,Regressão Logística | Undersampling,treino
1669,0,0,-4.661847188599798,Regressão Logística | Undersampling,treino
1670,0,0,-2.8429268925418105,Regressão Logística | Undersampling,treino
1671,0,0,-2.1750122544576556,Regressão Logística | Undersampling,treino
1672,1,1,1.6984387860796384,Regressão Logística | Undersampling,treino
1673,0,0,-2.626852250995666,Regressão Logística | Undersampling,treino
1674,1,0,-1.3393523188039187,Regressão Logística | Undersampling,treino
1675,0,0,-0.6416296091172728,Regressão Logística | Undersampling,treino
1677,1,1,0.7984780794834132,Regressão Logística | Undersampling,treino
1680,0,0,-1.7346124480416263,Regressão Logística | Undersampling,treino
1681,1,1,1.5462447163784394,Regressão Logística | Undersampling,treino
1682,0,0,-0.5661243369878046,Regressão Logística | Undersampling,treino
1684,0,0,-4.448237536286686,Regressão Logística | Undersampling,treino
1685,0,0,-1.3406824304748648,Regressão Logística | Undersampling,treino
1686,0,1,1.0059098782700688,Regressão Logística | Undersampling,treino
1687,0,0,-1.9077173261100797,Regressão Logística | Undersampling,treino
1688,0,0,-2.206198444674945,Regressão Logística | Undersampling,treino
1689,0,0,-1.7234918989562833,Regressão Logística | Undersampling,treino
1690,0,1,1.9627990870775176,Regressão Logística | Undersampling,treino
1692,0,1,0.1367999439560078,Regressão Logística | Undersampling,treino
1693,0,0,-0.7855014541304881,Regressão Logística | Undersampling,treino
1694,0,1,0.04881446906354048,Regressão Logística | Undersampling,treino
1695,0,0,-2.436655931900028,Regressão Logística | Undersampling,treino
1696,0,0,-2.0980920379901664,Regressão Logística | Undersampling,treino
1697,0,0,-0.29687263182786916,Regressão Logística | Undersampling,treino
1698,0,0,-1.1033974243180467,Regressão Logística | Undersampling,treino
1699,1,1,3.643699515189503,Regressão Logística | Undersampling,treino
1700,0,0,-1.3450287112458943,Regressão Logística | Undersampling,treino
1701,0,1,1.441467628372107,Regressão Logística | Undersampling,treino
1702,0,0,-3.634582051630815,Regressão Logística | Undersampling,treino
1704,0,0,-1.3615979319335754,Regressão Logística | Undersampling,treino
1705,0,0,-1.6969534984674035,Regressão Logística | Undersampling,treino
1706,0,0,-3.0171031914481725,Regressão Logística | Undersampling,treino
1707,0,0,-3.471336044480121,Regressão Logística | Undersampling,treino
1709,0,0,-1.666290108665403,Regressão Logística | Undersampling,treino
1710,0,0,-1.5805186579476929,Regressão Logística | Undersampling,treino
1711,0,1,3.7923679392170553,Regressão Logística | Undersampling,treino
1714,0,0,-4.159847307468036,Regressão Logística | Undersampling,treino
1715,0,0,-3.13488521105202,Regressão Logística | Undersampling,treino
1716,0,1,1.1966383481730165,Regressão Logística | Undersampling,treino
1717,0,1,1.1474947171427328,Regressão Logística | Undersampling,treino
1721,0,0,-2.653562892993575,Regressão Logística | Undersampling,treino
1722,1,1,1.3795971494592534,Regressão Logística | Undersampling,treino
1723,0,0,-2.923147767465462,Regressão Logística | Undersampling,treino
1724,1,0,-1.7276326519093184,Regressão Logística | Undersampling,treino
1725,0,0,-0.8958508791041833,Regressão Logística | Undersampling,treino
1726,1,1,0.9054202233710809,Regressão Logística | Undersampling,treino
1727,1,1,3.4631300332465096,Regressão Logística | Undersampling,treino
1728,1,1,1.4996886903276914,Regressão Logística | Undersampling,treino
1729,0,0,-0.7241957512138142,Regressão Logística | Undersampling,treino
1730,0,0,-2.0584229525575877,Regressão Logística | Undersampling,treino
1731,1,1,1.030597631945017,Regressão Logística | Undersampling,treino
1732,0,0,-0.8102694388568032,Regressão Logística | Undersampling,treino
1733,0,0,-4.105038763668985,Regressão Logística | Undersampling,treino
1734,0,0,-5.017876816673407,Regressão Logística | Undersampling,treino
1735,0,0,-1.610773498273574,Regressão Logística | Undersampling,treino
1738,0,0,-2.7089808863395377,Regressão Logística | Undersampling,treino
1739,0,0,-2.109396783284646,Regressão Logística | Undersampling,treino
1740,0,1,1.6856206683481416,Regressão Logística | Undersampling,treino
1741,0,1,1.289008405823566,Regressão Logística | Undersampling,treino
1742,0,0,-0.3794615128983705,Regressão Logística | Undersampling,treino
1744,0,0,-0.40181720959620804,Regressão Logística | Undersampling,treino
1747,0,0,-0.7968972284367872,Regressão Logística | Undersampling,treino
1748,0,0,-1.6212094003509896,Regressão Logística | Undersampling,treino
1749,1,1,3.3875809810570248,Regressão Logística | Undersampling,treino
1750,0,0,-1.2280673396831006,Regressão Logística | Undersampling,treino
1751,0,1,1.5039624552086208,Regressão Logística | Undersampling,treino
1752,0,0,-3.4412381139345056,Regressão Logística | Undersampling,treino
1753,0,0,-1.498729461566036,Regressão Logística | Undersampling,treino
1754,0,0,-1.1624863874321796,Regressão Logística | Undersampling,treino
1755,0,0,-1.503609560771094,Regressão Logística | Undersampling,treino
1756,0,0,-2.7595108203019487,Regressão Logística | Undersampling,treino
1757,0,0,-3.286439082719915,Regressão Logística | Undersampling,treino
1758,0,0,-3.2175478546140432,Regressão Logística | Undersampling,treino
1759,0,0,-1.5731876307328223,Regressão Logística | Undersampling,treino
1762,0,0,-3.4140962159566186,Regressão Logística | Undersampling,treino
1763,0,0,-3.8439247280976883,Regressão Logística | Undersampling,treino
1764,0,0,-3.9665033697717256,Regressão Logística | Undersampling,treino
1765,0,0,-2.8530610367771234,Regressão Logística | Undersampling,treino
1766,0,1,1.375807584007993,Regressão Logística | Undersampling,treino
1767,0,1,1.4169342584082285,Regressão Logística | Undersampling,treino
1768,1,1,1.5708475119307954,Regressão Logística | Undersampling,treino
1769,0,0,-4.898590283182062,Regressão Logística | Undersampling,treino
1771,0,0,-2.460218955297265,Regressão Logística | Undersampling,treino
1772,1,1,4.6662801653724575,Regressão Logística | Undersampling,treino
1774,1,0,-1.5342887142130088,Regressão Logística | Undersampling,treino
1775,0,0,-0.7189346863465726,Regressão Logística | Undersampling,treino
1776,1,1,4.143496151744775,Regressão Logística | Undersampling,treino
1778,1,1,1.5128021880173521,Regressão Logística | Undersampling,treino
1781,1,1,1.2383386311937594,Regressão Logística | Undersampling,treino
1783,0,0,-4.022796740348699,Regressão Logística | Undersampling,treino
1784,0,0,-4.800301075848425,Regressão Logística | Undersampling,treino
1785,0,0,-1.417716523141595,Regressão Logística | Undersampling,treino
1786,0,1,0.7843563264544999,Regressão Logística | Undersampling,treino
1788,0,0,-2.44294153925721,Regressão Logística | Undersampling,treino
1789,0,0,-1.8771453399467313,Regressão Logística | Undersampling,treino
1791,0,1,1.5457869826355488,Regressão Logística | Undersampling,treino
1792,0,0,-0.18611757520206074,Regressão Logística | Undersampling,treino
1795,0,0,-2.7390356837980674,Regressão Logística | Undersampling,treino
1796,0,0,-2.348698253605233,Regressão Logística | Undersampling,treino
1797,0,0,-0.6120002666765809,Regressão Logística | Undersampling,treino
1798,0,0,-1.3393852260760921,Regressão Logística | Undersampling,treino
1799,1,1,0.47341113867510654,Regressão Logística | Undersampling,treino
1800,0,0,-1.087592617871949,Regressão Logística | Undersampling,treino
1801,0,1,1.6711750970140578,Regressão Logística | Undersampling,treino
1802,0,0,-3.3077072617718555,Regressão Logística | Undersampling,treino
1803,0,0,-1.2058383514476194,Regressão Logística | Undersampling,treino
1804,0,0,-1.0234440125946112,Regressão Logística | Undersampling,treino
1805,0,0,-1.370078708608443,Regressão Logística | Undersampling,treino
1806,0,0,-2.624876673848836,Regressão Logística | Undersampling,treino
1807,0,0,-3.0607162944160002,Regressão Logística | Undersampling,treino
1809,0,0,-1.431996735434879,Regressão Logística | Undersampling,treino
1810,0,0,-1.284963022148073,Regressão Logística | Undersampling,treino
1811,0,1,0.9726627272996669,Regressão Logística | Undersampling,treino
1812,0,0,-3.1702372252577726,Regressão Logística | Undersampling,treino
1815,0,0,-2.7184268903240105,Regressão Logística | Undersampling,treino
1816,0,1,1.5162823058191448,Regressão Logística | Undersampling,treino
1817,0,1,1.5574089802193805,Regressão Logística | Undersampling,treino
1818,1,1,1.7380601537362328,Regressão Logística | Undersampling,treino
1819,0,0,-4.765059431019413,Regressão Logística | Undersampling,treino
1820,0,0,-2.8275046807305118,Regressão Logística | Undersampling,treino
1821,0,0,-2.326688103134615,Regressão Logística | Undersampling,treino
1822,1,1,1.7064719393182135,Regressão Logística | Undersampling,treino
1823,0,0,-2.6100944724117023,Regressão Logística | Undersampling,treino
1824,1,0,-1.4007578620503582,Regressão Logística | Undersampling,treino
1825,0,0,-0.5777437910486289,Regressão Logística | Undersampling,treino
1826,1,1,1.1906317953390322,Regressão Logística | Undersampling,treino
1828,1,1,1.7715026820973205,Regressão Logística | Undersampling,treino
1830,0,0,-1.6693910632003162,Regressão Logística | Undersampling,treino
1831,1,1,1.6800148298227897,Regressão Logística | Undersampling,treino
1833,0,0,-3.791233376686745,Regressão Logística | Undersampling,treino
1834,0,0,-4.575681581834972,Regressão Logística | Undersampling,treino
1836,0,1,0.9189904729076135,Regressão Logística | Undersampling,treino
1837,0,0,-2.0351613716583667,Regressão Logística | Undersampling,treino
1840,0,1,1.977776109964594,Regressão Logística | Undersampling,treino
1841,0,1,1.6074330517199276,Regressão Logística | Undersampling,treino
1842,0,1,0.12001414397126609,Regressão Logística | Undersampling,treino
1844,0,1,0.02198479277744303,Regressão Logística | Undersampling,treino
1845,0,0,-2.6077114202163423,Regressão Logística | Undersampling,treino
1846,0,0,-2.2107542242807323,Regressão Logística | Undersampling,treino
1847,0,0,-0.3862774783726659,Regressão Logística | Undersampling,treino
1848,0,0,-1.2400521950987482,Regressão Logística | Undersampling,treino
1849,1,1,0.580443332125171,Regressão Logística | Undersampling,treino
1850,0,0,-1.5517133744212122,Regressão Logística | Undersampling,treino
1853,0,0,-1.5706712105977738,Regressão Logística | Undersampling,treino
1854,0,0,-1.6569599503487717,Regressão Logística | Undersampling,treino
1857,0,0,-3.6970588327840366,Regressão Logística | Undersampling,treino
1858,0,0,-3.432170981310076,Regressão Logística | Undersampling,treino
1859,0,0,-1.8920128969693182,Regressão Logística | Undersampling,treino
1861,0,1,0.5643947145470469,Regressão Logística | Undersampling,treino
1862,0,0,-3.82471596602074,Regressão Logística | Undersampling,treino
1863,0,0,-4.327239887547828,Regressão Logística | Undersampling,treino
1864,0,0,-4.293378159630687,Regressão Logística | Undersampling,treino
1865,0,0,-3.3606079993559357,Regressão Logística | Undersampling,treino
1866,0,1,1.063107496010366,Regressão Logística | Undersampling,treino
1868,1,1,1.3966910004768565,Regressão Logística | Undersampling,treino
1869,0,0,-5.236462673507781,Regressão Logística | Undersampling,treino
1870,0,0,-3.475662246577813,Regressão Logística | Undersampling,treino
1871,0,0,-2.878182387007028,Regressão Logística | Undersampling,treino
1874,1,0,-1.9522521459227709,Regressão Logística | Undersampling,treino
1875,0,0,-1.030485025557296,Regressão Logística | Undersampling,treino
1876,1,1,3.7881647182955795,Regressão Logística | Undersampling,treino
1877,1,1,0.23515680857650145,Regressão Logística | Undersampling,treino
1878,1,1,1.3390327973670846,Regressão Logística | Undersampling,treino
1879,0,0,-1.1160123818146417,Regressão Logística | Undersampling,treino
1881,1,1,0.8926536026205163,Regressão Logística | Undersampling,treino
1882,0,0,-1.1098878394077083,Regressão Logística | Undersampling,treino
1883,0,0,-4.329658257682437,Regressão Logística | Undersampling,treino
1885,0,0,-1.8211009682114372,Regressão Logística | Undersampling,treino
1888,0,0,-2.9336003803529898,Regressão Logística | Undersampling,treino
1889,0,0,-2.247340812609147,Regressão Logística | Undersampling,treino
1890,0,1,1.4664862001267607,Regressão Logística | Undersampling,treino
1891,0,1,1.1510643764990651,Regressão Logística | Undersampling,treino
1892,0,0,-0.5129923650610206,Regressão Logística | Undersampling,treino
1893,0,0,-1.2268108613291546,Regressão Logística | Undersampling,treino
1894,0,0,-0.5353480617588582,Regressão Logística | Undersampling,treino
1895,0,0,-3.239857637811471,Regressão Logística | Undersampling,treino
1896,0,0,-2.703762365873402,Regressão Logística | Undersampling,treino
1897,0,0,-1.0226200167407025,Regressão Logística | Undersampling,treino
1898,0,0,-1.8469321886549044,Regressão Logística | Undersampling,treino
1899,1,0,-0.016829001792092235,Regressão Logística | Undersampling,treino
1900,0,0,-1.435677744397767,Regressão Logística | Undersampling,treino
1901,0,1,1.2779921598409458,Regressão Logística | Undersampling,treino
1902,0,0,-3.6071853007581627,Regressão Logística | Undersampling,treino
1903,0,0,-1.415279435054968,Regressão Logística | Undersampling,treino
1904,0,0,-1.3375304199724938,Regressão Logística | Undersampling,treino
1905,0,0,-1.8228398105062915,Regressão Logística | Undersampling,treino
1906,0,0,-2.988041821119734,Regressão Logística | Undersampling,treino
1907,0,0,-3.533363316002485,Regressão Logística | Undersampling,treino
1908,0,0,-3.2684754645285246,Regressão Logística | Undersampling,treino
1909,0,0,-1.7283173801877663,Regressão Logística | Undersampling,treino
1910,0,0,-1.5531219070750408,Regressão Logística | Undersampling,treino
1913,0,0,-4.163544370766276,Regressão Logística | Undersampling,treino
1914,0,0,-4.132450556595383,Regressão Logística | Undersampling,treino
1915,0,0,-3.196912482574384,Regressão Logística | Undersampling,treino
1917,0,1,1.1506596648867125,Regressão Logística | Undersampling,treino
1918,1,1,1.5304611139212065,Regressão Logística | Undersampling,treino
1919,0,0,-5.161464682520411,Regressão Logística | Undersampling,treino
1920,0,0,-3.1828360650868737,Regressão Logística | Undersampling,treino
1921,0,0,-2.7172547839717245,Regressão Logística | Undersampling,treino
1923,0,0,-2.9801811806204688,Regressão Logística | Undersampling,treino
1924,0,0,-1.7913245428874682,Regressão Logística | Undersampling,treino
1926,1,1,0.858521156860236,Regressão Logística | Undersampling,treino
1928,1,1,1.3916706371238332,Regressão Logística | Undersampling,treino
1929,0,0,-0.7435979871427212,Regressão Logística | Undersampling,treino
1930,0,0,-2.115456365712594,Regressão Logística | Undersampling,treino
1931,1,1,0.9919574512547946,Regressão Logística | Undersampling,treino
1932,0,0,-1.0252408738938392,Regressão Logística | Undersampling,treino
1933,0,0,-4.168730654647135,Regressão Logística | Undersampling,treino
1934,0,0,-5.081568707651557,Regressão Logística | Undersampling,treino
1937,0,0,-2.3588712137733463,Regressão Logística | Undersampling,treino
1938,0,0,-2.7726727773176867,Regressão Logística | Undersampling,treino
1940,0,1,1.7130174192207943,Regressão Logística | Undersampling,treino
1941,0,1,1.2503682251333432,Regressão Logística | Undersampling,treino
1942,0,0,-0.35206476202571757,Regressão Logística | Undersampling,treino
1944,0,0,-0.3986522618522279,Regressão Logística | Undersampling,treino
1945,0,0,-3.016294703256305,Regressão Logística | Undersampling,treino
1946,0,0,-2.474199058861334,Regressão Logística | Undersampling,treino
1947,0,0,-0.858924499959151,Regressão Logística | Undersampling,treino
1949,1,1,0.14686651498945924,Regressão Logística | Undersampling,treino
1950,0,0,-1.1758248115212337,Regressão Logística | Undersampling,treino
1951,0,1,1.5374049835697081,Regressão Logística | Undersampling,treino
1952,0,0,-3.326357277653959,Regressão Logística | Undersampling,treino
1953,0,0,-1.3369983238617529,Regressão Logística | Undersampling,treino
1955,0,0,-1.4129605276192208,Regressão Logística | Undersampling,treino
1956,0,0,-2.580180247753579,Regressão Logística | Undersampling,treino
1957,0,0,-3.1129470808354345,Regressão Logística | Undersampling,treino
1959,0,0,-1.4987650397017394,Regressão Logística | Undersampling,treino
1960,0,0,-1.348963412668685,Regressão Logística | Undersampling,treino
1961,0,1,0.8574308167754607,Regressão Logística | Undersampling,treino
1962,0,0,-3.2131190442685504,Regressão Logística | Undersampling,treino
1964,0,0,-3.8273907303625077,Regressão Logística | Undersampling,treino
1965,0,0,-2.673730464228754,Regressão Logística | Undersampling,treino
1966,0,1,1.6042900402918832,Regressão Logística | Undersampling,treino
1967,0,1,1.5708475119307954,Regressão Logística | Undersampling,treino
1968,1,1,1.6042900402918832,Regressão Logística | Undersampling,treino
1969,0,0,-4.7110140375155,Regressão Logística | Undersampling,treino
1970,0,0,-2.8942729849973725,Regressão Logística | Undersampling,treino
1971,0,0,-2.2968745127593744,Regressão Logística | Undersampling,treino
1972,1,1,4.831399231953128,Regressão Logística | Undersampling,treino
1973,0,0,-2.782093730431999,Regressão Logística | Undersampling,treino
1974,1,1,1.608036179264749,Regressão Logística | Undersampling,treino
1976,1,1,1.0781677985610743,Regressão Logística | Undersampling,treino
1977,1,1,0.6855548830808447,Regressão Logística | Undersampling,treino
1978,1,1,4.731071646869865,Regressão Logística | Undersampling,treino
1980,0,0,-1.744463108705923,Regressão Logística | Undersampling,treino
1981,1,1,1.5462447163784394,Regressão Logística | Undersampling,treino
1982,0,0,-0.5661243369878046,Regressão Logística | Undersampling,treino
1984,0,0,-4.521636188331059,Regressão Logística | Undersampling,treino
1985,0,0,-1.3412421918510553,Regressão Logística | Undersampling,treino
1986,0,1,0.9636868990028695,Regressão Logística | Undersampling,treino
1987,0,0,-1.9811159781544534,Regressão Logística | Undersampling,treino
1988,0,0,-2.2553652935906454,Regressão Logística | Undersampling,treino
1989,0,0,-1.73334255962058,Regressão Logística | Undersampling,treino
1992,0,0,-0.16150704435203456,Regressão Logística | Undersampling,treino
1993,0,0,-0.788383940328705,Regressão Logística | Undersampling,treino
1994,0,1,0.048254707687350296,Regressão Logística | Undersampling,treino
1995,0,0,-2.6318953044098055,Regressão Logística | Undersampling,treino
1996,0,0,-2.2910319129261376,Regressão Logística | Undersampling,treino
1997,0,0,-0.3723696042509126,Regressão Logística | Undersampling,treino
1999,1,1,0.5498854699656461,Regressão Logística | Undersampling,treino
2001,0,1,1.5039624552086208,Regressão Logística | Undersampling,treino
2002,0,0,-3.53791008278266,Regressão Logística | Undersampling,treino
2003,0,0,-1.3805366697668533,Regressão Logística | Undersampling,treino
2004,0,0,-1.2466059371711902,Regressão Logística | Undersampling,treino
2005,0,0,-1.6002815296192487,Regressão Logística | Undersampling,treino
2006,0,0,-2.900422907439397,Regressão Logística | Undersampling,treino
2007,0,0,-3.378887563600018,Regressão Logística | Undersampling,treino
2008,0,0,-3.250985595890673,Regressão Logística | Undersampling,treino
2009,0,0,-1.6066253720094519,Regressão Logística | Undersampling,treino
2010,0,0,-1.4838466890995385,Regressão Logística | Undersampling,treino
2011,0,1,0.7914773418802634,Regressão Logística | Undersampling,treino
2013,0,0,-3.9848368152351368,Regressão Logística | Undersampling,treino
2015,0,0,-2.9939731239145715,Regressão Logística | Undersampling,treino
2018,1,1,4.66418659014769,Regressão Logística | Undersampling,treino
2020,0,0,-3.0283603126844065,Regressão Logística | Undersampling,treino
2021,0,0,-2.55689092414542,Regressão Logística | Undersampling,treino
2022,1,1,1.4762691183074081,Regressão Logística | Undersampling,treino
2023,0,0,-2.8757420690924165,Regressão Logística | Undersampling,treino
2024,1,0,-1.6309606830611636,Regressão Logística | Undersampling,treino
2025,0,0,-0.8008360338805474,Regressão Logística | Undersampling,treino
2026,1,1,1.0020921922192354,Regressão Logística | Undersampling,treino
2027,1,1,3.555578514126613,Regressão Logística | Undersampling,treino
2028,1,1,1.5128021880173521,Regressão Logística | Undersampling,treino
2029,0,0,-0.6291809059901783,Regressão Logística | Undersampling,treino
2030,0,0,-1.9301813293242942,Regressão Logística | Undersampling,treino
2031,1,1,4.252178333395205,Regressão Logística | Undersampling,treino
2033,0,0,-4.0569738823603405,Regressão Logística | Undersampling,treino
2034,0,0,-4.921204847825252,Regressão Logística | Undersampling,treino
2035,0,0,-1.5003572714105813,Regressão Logística | Undersampling,treino
2036,0,1,0.6434442393170514,Regressão Logística | Undersampling,treino
2037,0,0,-2.2895959957978445,Regressão Logística | Undersampling,treino
2038,0,0,-2.5880771143627097,Regressão Logística | Undersampling,treino
2040,0,1,1.7822926371962964,Regressão Logística | Undersampling,treino
2041,0,1,1.4172500290568595,Regressão Logística | Undersampling,treino
2043,0,0,-0.9512646277385932,Regressão Logística | Undersampling,treino
2045,0,0,-2.8441546285823254,Regressão Logística | Undersampling,treino
2047,0,0,-0.7044487475566841,Regressão Logística | Undersampling,treino
2048,0,0,-1.480297313213541,Regressão Logística | Undersampling,treino
2049,1,1,0.3907703904061198,Regressão Logística | Undersampling,treino
2051,0,1,1.5039624552086208,Regressão Logística | Undersampling,treino
2052,0,0,-3.53791008278266,Regressão Logística | Undersampling,treino
2053,0,0,-1.3805366697668533,Regressão Logística | Undersampling,treino
